,PC,PC,RA,RA,SA1,SA1,FiringRate_value,Spikes_n_items,Spikes_diff_mean,depth,Pin_Radius,Spikes_diff_time_inrange,Spikes_diff_mean_2,Spikes_diff_mean_5,Frequency
8886,0,0,1,1,0,0,19.45,36,0.0964470588235294,1.8200000000000014,0.5450000000000002,0.46719999999999995,0.0964470588235294,0.24101290322580649,75
8887,1,1,0,0,0,0,55.66,68,0.036260606060606056,1.8000000000000014,0.305,0.1774,0.036260606060606056,0.09077142857142856,55
8888,0,0,1,1,0,0,90.25,106,0.02115961538461539,0.6400000000000003,0.3,0.11640000000000002,0.02115961538461539,0.05273069306930694,95
8889,1,1,0,0,0,0,250.4,390,0.007934536082474228,1.0000000000000007,1.0600000000000007,0.0532,0.007934536082474228,0.019725194805194808,85
8890,1,1,0,0,0,0,65.56,69,0.030689552238805977,0.8000000000000005,1.320000000000001,0.1506,0.030689552238805977,0.07680937500000001,65
8891,1,1,0,0,0,0,250.1,303,0.00792624584717608,0.4000000000000001,0.4000000000000001,0.0464,0.00792624584717608,0.019723489932885908,85
8892,1,1,0,0,0,0,34.22,64,0.057116129032258066,1.9500000000000015,0.8550000000000004,0.285,0.057116129032258066,0.1428135593220339,35
8893,1,1,0,0,0,0,65.3,130,0.0307265625,0.8200000000000005,1.0100000000000007,0.1506,0.0307265625,0.0768624,65
8894,1,1,0,0,0,0,161.6,245,0.01228312757201646,1.7800000000000014,0.8150000000000004,0.0766,0.01228312757201646,0.03038666666666667,85
8895,1,1,0,0,0,0,48.97,49,0.040140425531914894,0.5100000000000002,0.8950000000000005,0.20959999999999998,0.040140425531914894,0.10013181818181818,25
8896,1,1,0,0,0,0,83.94,119,0.02351794871794872,2.3900000000000015,0.9350000000000005,0.11700000000000002,0.02351794871794872,0.05880350877192982,85
8897,1,1,0,0,0,0,35.97,49,0.05685531914893617,0.9200000000000006,0.9850000000000005,0.27899999999999997,0.05685531914893617,0.14252727272727272,35
8898,0,0,1,1,0,0,51.06,94,0.037980434782608694,1.330000000000001,0.6150000000000002,0.18880000000000002,0.037980434782608694,0.09517303370786519,85
8899,1,1,0,0,0,0,55.8,60,0.036244827586206896,1.2100000000000009,1.280000000000001,0.1776,0.036244827586206896,0.09075636363636364,55
8900,1,1,0,0,0,0,284.8,391,0.007022622107969151,0.4200000000000001,0.47000000000000014,0.0348,0.007022622107969151,0.01754145077720207,95
8901,1,1,0,0,0,0,224.6,292,0.008895172413793102,0.6700000000000004,0.305,0.043000000000000003,0.008895172413793102,0.022215331010452963,75
8902,1,1,0,0,0,0,85.6,142,0.023494285714285714,0.5900000000000003,1.450000000000001,0.11560000000000001,0.023494285714285714,0.058773722627737224,85
8903,1,1,0,0,0,0,15.45,24,0.13240909090909092,1.0000000000000007,0.4200000000000001,0.6498,0.13240909090909092,0.332221052631579,15
8904,1,1,0,0,0,0,44.38,76,0.04441621621621621,2.4700000000000015,0.8100000000000005,0.22160000000000002,0.04441621621621621,0.11106760563380282,45
8905,1,1,0,0,0,0,64.4,116,0.030757894736842106,2.2100000000000017,1.310000000000001,0.1532,0.030757894736842106,0.07689909909909912,65
8906,1,1,0,0,0,0,64.7,102,0.030724000000000008,2.0300000000000016,1.380000000000001,0.15120000000000003,0.030724000000000008,0.076859793814433,65
8907,1,1,0,0,0,0,45.22,85,0.04434698795180723,1.9600000000000015,0.6100000000000003,0.2164,0.04434698795180723,0.110995,45
8908,0,0,1,1,0,0,25.8,30,0.07415714285714285,1.360000000000001,0.4250000000000001,0.35839999999999994,0.07415714285714285,0.186032,65
8909,1,1,0,0,0,0,36.44,68,0.05352424242424243,2.0300000000000016,0.7450000000000003,0.27079999999999993,0.05352424242424243,0.13381904761904762,85
8910,0,0,1,1,0,0,5.85,11,0.3089111111111111,1.5800000000000012,0.4400000000000001,1.622,0.3089111111111111,0.7565333333333332,95
8911,1,1,0,0,0,0,39.1,71,0.05056521739130436,1.7400000000000013,0.9750000000000005,0.26299999999999996,0.05056521739130436,0.1262757575757576,55
8912,0,0,1,1,0,0,34.0,66,0.05715,1.2400000000000009,0.3,0.2866,0.05715,0.1428262295081967,35
8913,0,0,1,1,0,0,72.06,104,0.026913725490196078,0.6200000000000003,0.9400000000000006,0.138,0.026913725490196078,0.06721818181818182,55
8914,0,0,1,1,0,0,32.66,34,0.05955625,1.9800000000000015,0.4550000000000001,0.31639999999999996,0.05955625,0.14807586206896553,85
8915,1,1,0,0,0,0,14.336,18,0.13326249999999998,1.8100000000000014,0.9200000000000006,0.6661999999999999,0.13326249999999998,0.33319999999999994,15
8916,1,1,0,0,0,0,107.0,138,0.01820294117647059,0.7000000000000004,0.8050000000000004,0.0942,0.01820294117647059,0.04547518796992481,55
8917,1,1,0,0,0,0,85.3,134,0.0235,0.9600000000000006,0.6100000000000003,0.1154,0.0235,0.058779844961240314,85
8918,1,1,0,0,0,0,95.9,154,0.020084210526315788,0.4300000000000001,0.9450000000000005,0.12140000000000001,0.020084210526315788,0.050166442953020134,25
8919,1,1,0,0,0,0,94.0,128,0.021107936507936506,2.8500000000000023,1.0650000000000006,0.11320000000000001,0.021107936507936506,0.052678048780487804,95
8920,1,1,0,0,0,0,48.66,50,0.04024583333333333,2.0600000000000014,1.1850000000000007,0.20620000000000002,0.04024583333333333,0.10024,75
8921,1,1,0,0,0,0,63.97,99,0.030754639175257732,2.880000000000002,1.2500000000000009,0.1534,0.030754639175257732,0.07689787234042554,65
8922,1,1,0,0,0,0,75.75,95,0.026643010752688184,0.36000000000000004,0.9400000000000006,0.1294,0.026643010752688184,0.06655555555555556,25
8923,1,1,0,0,0,0,25.97,27,0.07940799999999999,0.9400000000000006,0.6650000000000003,0.3902,0.07940799999999999,0.19929090909090907,25
8924,1,1,0,0,0,0,25.3,47,0.07770666666666666,0.8700000000000006,1.335000000000001,0.37879999999999997,0.07770666666666666,0.1946714285714286,25
8925,0,0,1,1,0,0,13.5,16,0.1334,0.9700000000000006,0.7200000000000004,0.6586,0.1334,0.3331454545454545,15
8926,1,1,0,0,0,0,85.4,170,0.02350357142857143,1.1600000000000008,0.7300000000000004,0.11520000000000001,0.02350357142857143,0.05878666666666667,85
8927,0,0,1,1,0,0,34.5,64,0.05710967741935484,0.6800000000000004,0.6600000000000004,0.28219999999999995,0.05710967741935484,0.14280338983050847,35
8928,1,1,0,0,0,0,69.1,84,0.02862439024390244,0.47000000000000014,0.3950000000000001,0.1498,0.02862439024390244,0.07145316455696203,35
8929,0,0,1,1,0,0,9.19,14,0.20715000000000003,1.280000000000001,0.6550000000000002,0.9128000000000001,0.20715000000000003,0.4815555555555555,45
8930,0,0,1,1,0,0,11.195,15,0.1788,0.48000000000000015,0.6800000000000004,0.9548,0.1788,0.44982,5
8931,1,1,0,0,0,0,25.81,44,0.07950952380952381,1.6400000000000012,0.9950000000000006,0.38959999999999995,0.07950952380952381,0.19944102564102564,25
8932,0,0,1,1,0,0,23.14,40,0.0817578947368421,1.280000000000001,1.310000000000001,0.4458,0.0817578947368421,0.2030628571428571,65
8933,0,0,1,1,0,0,74.0,124,0.026652459016393442,0.6600000000000004,0.6600000000000004,0.1324,0.026652459016393442,0.06660672268907562,75
8934,0,0,1,1,0,0,6.22,11,0.2982888888888888,1.6600000000000013,1.0350000000000006,1.4846,0.2982888888888888,0.7524333333333333,35
8935,0,0,1,1,0,0,97.0,154,0.020005263157894738,0.37000000000000005,0.31,0.1082,0.020005263157894738,0.05003758389261745,25
8936,1,1,0,0,0,0,167.0,301,0.01179799331103679,1.280000000000001,0.7200000000000004,0.0696,0.01179799331103679,0.029438513513513516,85
8937,1,1,0,0,0,0,49.72,85,0.03991084337349397,0.5500000000000003,1.465000000000001,0.19699999999999998,0.03991084337349397,0.0998975,25
8938,0,0,1,1,0,0,68.6,104,0.0285078431372549,0.5200000000000002,1.0350000000000006,0.1396,0.0285078431372549,0.07134949494949495,35
8939,0,0,1,1,0,0,14.34,24,0.13663636363636364,0.48000000000000015,0.7200000000000004,0.6184,0.13663636363636364,0.34746315789473686,5
8940,1,1,0,0,0,0,25.3,46,0.07981363636363635,1.330000000000001,0.46000000000000013,0.39559999999999995,0.07981363636363635,0.19978536585365855,25
8941,1,1,0,0,0,0,216.4,354,0.009185227272727272,0.39000000000000007,0.9650000000000005,0.05560000000000001,0.009185227272727272,0.022855014326647563,55
8942,0,0,1,1,0,0,28.67,29,0.06624444444444444,1.0800000000000007,0.8750000000000004,0.31779999999999997,0.06624444444444444,0.16604166666666667,85
8943,1,1,0,0,0,0,162.0,293,0.01219381443298969,0.49000000000000016,1.1200000000000008,0.0748,0.01219381443298969,0.030381250000000002,55
8944,0,0,1,1,0,0,30.4,56,0.06352592592592593,1.1400000000000008,1.0750000000000006,0.31479999999999997,0.06352592592592593,0.15890588235294117,95
8945,1,1,0,0,0,0,45.62,63,0.04431147540983607,1.1800000000000008,1.2300000000000009,0.2168,0.04431147540983607,0.11095172413793106,45
8946,1,1,0,0,0,0,15.66,19,0.1321176470588235,0.5700000000000003,0.5650000000000002,0.6502,0.1321176470588235,0.3318,15
8947,1,1,0,0,0,0,75.25,101,0.02663232323232323,2.0700000000000016,1.370000000000001,0.1308,0.02663232323232323,0.0666125,75
8948,0,0,1,1,0,0,23.44,43,0.08190731707317073,1.470000000000001,0.5150000000000001,0.412,0.08190731707317073,0.20519473684210526,75
8949,1,1,0,0,0,0,68.8,106,0.028784615384615384,0.6200000000000003,0.37000000000000005,0.15500000000000003,0.028784615384615384,0.07163366336633663,35
8950,1,1,0,0,0,0,74.94,147,0.026633103448275863,1.9700000000000015,1.340000000000001,0.1302,0.026633103448275863,0.06662112676056338,75
8951,0,0,1,1,0,0,31.84,33,0.059483870967741936,1.1600000000000008,0.36000000000000004,0.28959999999999997,0.059483870967741936,0.1488642857142857,65
8952,1,1,0,0,0,0,180.1,299,0.010967676767676768,1.1700000000000008,0.5400000000000003,0.08460000000000001,0.010967676767676768,0.027091836734693876,65
8953,0,0,1,1,0,0,26.94,41,0.07228717948717947,1.0700000000000007,0.33,0.33659999999999995,0.07228717948717947,0.1815,95
8954,1,1,0,0,0,0,46.28,72,0.04228857142857143,1.8000000000000014,0.9300000000000006,0.2132,0.04228857142857143,0.10544179104477612,95
8955,0,0,1,1,0,0,24.05,30,0.07982142857142858,0.7300000000000004,0.46500000000000014,0.397,0.07982142857142858,0.19976799999999997,25
8956,0,0,1,1,0,0,35.0,51,0.05660000000000001,0.6900000000000004,1.3450000000000009,0.27059999999999995,0.05660000000000001,0.14196956521739132,35
8957,0,0,1,1,0,0,146.8,237,0.013493617021276594,0.6100000000000003,0.48500000000000015,0.0786,0.013493617021276594,0.03347931034482758,75
8958,1,1,0,0,0,0,50.7,93,0.0397846153846154,0.32,1.0700000000000007,0.18960000000000002,0.0397846153846154,0.09973636363636368,25
8959,1,1,0,0,0,0,126.6,223,0.015462443438914026,0.8600000000000005,0.8750000000000004,0.0906,0.015462443438914026,0.03852844036697248,65
8960,1,1,0,0,0,0,65.75,111,0.03070642201834862,1.1900000000000008,0.9700000000000006,0.1504,0.03070642201834862,0.07683773584905662,65
8961,0,0,1,1,0,0,93.1,153,0.021051655629139073,0.5200000000000002,0.9100000000000006,0.1054,0.021051655629139073,0.05261891891891892,95
8962,1,1,0,0,0,0,40.75,62,0.04711,1.8600000000000014,0.4450000000000001,0.23839999999999997,0.04711,0.11768771929824562,85
8963,0,0,1,1,0,0,13.84,24,0.13566363636363638,1.500000000000001,0.9200000000000006,0.724,0.13566363636363638,0.3480526315789474,65
8964,1,1,0,0,0,0,136.4,266,0.01468712121212121,0.3,1.410000000000001,0.0834,0.01468712121212121,0.03655325670498085,45
8965,1,1,0,0,0,0,65.1,83,0.030698765432098755,1.9800000000000015,1.380000000000001,0.15,0.030698765432098755,0.07683076923076922,65
8966,1,1,0,0,0,0,25.97,26,0.07940000000000001,0.6200000000000003,1.1700000000000008,0.39019999999999994,0.07940000000000001,0.19927619047619044,25
8967,1,1,0,0,0,0,63.0,68,0.030966666666666667,1.5200000000000011,0.7600000000000005,0.1598,0.030966666666666667,0.07711111111111112,65
8968,1,1,0,0,0,0,13.54,14,0.1333,1.1800000000000008,0.5350000000000001,0.6664,0.1333,0.3332888888888889,15
8969,0,0,1,1,0,0,24.17,48,0.08064347826086957,0.9200000000000006,1.1900000000000008,0.40019999999999994,0.08064347826086957,0.20109302325581396,25
8970,0,0,1,1,0,0,167.0,213,0.011703317535545023,0.33,1.335000000000001,0.0698,0.011703317535545023,0.029076923076923077,55
8971,0,0,1,1,0,0,101.2,148,0.019153424657534245,0.4000000000000001,0.6250000000000002,0.1098,0.019153424657534245,0.047735664335664334,35
8972,1,1,0,0,0,0,65.4,79,0.030701298701298688,0.6900000000000004,0.7100000000000004,0.1506,0.030701298701298688,0.07682972972972973,65
8973,1,1,0,0,0,0,48.22,50,0.039975000000000004,2.0300000000000016,0.9050000000000005,0.1996,0.039975000000000004,0.09994666666666666,75
8974,1,1,0,0,0,0,45.9,57,0.042290909090909094,1.9700000000000015,0.5900000000000003,0.2108,0.042290909090909094,0.10544615384615384,95
8975,1,1,0,0,0,0,302.2,539,0.006605959031657356,0.4500000000000001,1.400000000000001,0.05039999999999999,0.006605959031657356,0.016453932584269665,85
8976,1,1,0,0,0,0,34.78,62,0.05706666666666666,1.0600000000000007,1.1600000000000008,0.28300000000000003,0.05706666666666666,0.14276140350877195,35
8977,1,1,0,0,0,0,134.8,224,0.014818018018018018,0.4400000000000001,0.9550000000000005,0.0718,0.014818018018018018,0.037019178082191774,45
8978,1,1,0,0,0,0,25.08,42,0.079915,0.6900000000000004,1.440000000000001,0.3952,0.079915,0.19988108108108107,25
8979,0,0,1,1,0,0,124.9,241,0.015827615062761508,0.47000000000000014,1.0150000000000006,0.0908,0.015827615062761508,0.03937457627118644,85
8980,1,1,0,0,0,0,168.2,266,0.011778787878787878,0.9600000000000006,0.47500000000000014,0.0636,0.011778787878787878,0.029419157088122604,85
8981,0,0,1,1,0,0,15.97,30,0.11971428571428569,1.380000000000001,0.35000000000000003,0.5984,0.11971428571428569,0.302016,65
8982,0,0,1,1,0,0,28.77,36,0.06654117647058821,0.5600000000000003,0.7900000000000005,0.3308,0.06654117647058821,0.16654193548387097,15
8983,0,0,1,1,0,0,32.34,50,0.05950416666666666,0.8700000000000006,1.1700000000000008,0.2932,0.05950416666666666,0.1491511111111111,55
8984,0,0,1,1,0,0,30.08,44,0.06359047619047618,1.7400000000000013,0.9700000000000006,0.3064,0.06359047619047618,0.1589641025641025,85
8985,1,1,0,0,0,0,184.4,233,0.010587012987012989,1.6600000000000013,1.0650000000000006,0.06720000000000001,0.010587012987012989,0.026369298245614035,95
8986,0,0,1,1,0,0,89.75,122,0.021408333333333338,0.6500000000000004,1.0400000000000007,0.11680000000000001,0.021408333333333338,0.053270085470085465,95
8987,1,1,0,0,0,0,164.6,207,0.01203609756097561,1.7000000000000013,0.4350000000000001,0.07680000000000001,0.01203609756097561,0.029737623762376236,85
8988,1,1,0,0,0,0,148.0,269,0.013349063670411984,1.1000000000000008,1.0450000000000006,0.0722,0.013349063670411984,0.03334015151515152,75
8989,1,1,0,0,0,0,17.6,20,0.1008,2.0700000000000016,1.1400000000000008,0.5287999999999999,0.1008,0.2484933333333333,35
8990,1,1,0,0,0,0,42.3,45,0.04611162790697674,1.9900000000000015,0.9500000000000006,0.2298,0.04611162790697674,0.11531999999999995,65
8991,1,1,0,0,0,0,129.1,137,0.015004444444444447,0.5200000000000002,0.5000000000000002,0.091,0.015004444444444447,0.03723030303030304,45
8992,0,0,1,1,0,0,22.83,24,0.0848090909090909,1.2200000000000009,0.6800000000000004,0.4444,0.0848090909090909,0.21297894736842105,45
8993,0,0,1,1,0,0,35.2,36,0.05331176470588234,0.9600000000000006,1.270000000000001,0.2662,0.05331176470588234,0.13328387096774194,75
8994,1,1,0,0,0,0,191.1,273,0.010315867158671587,0.49000000000000016,0.7200000000000004,0.06020000000000001,0.010315867158671587,0.02571417910447761,65
8995,0,0,1,1,0,0,24.28,27,0.07952,0.37000000000000005,0.6050000000000002,0.4002,0.07952,0.19913636363636364,5
8996,1,1,0,0,0,0,24.17,47,0.07998222222222223,2.0800000000000014,1.350000000000001,0.39999999999999997,0.07998222222222223,0.19994285714285714,25
8997,1,1,0,0,0,0,35.47,48,0.05692608695652174,1.430000000000001,0.8300000000000005,0.2786,0.05692608695652174,0.1426,35
8998,0,0,1,1,0,0,31.0,39,0.06147567567567569,1.7000000000000013,1.315000000000001,0.30579999999999996,0.06147567567567569,0.15382352941176472,65
8999,1,1,0,0,0,0,65.2,67,0.030683076923076924,1.8500000000000014,0.38000000000000006,0.1502,0.030683076923076924,0.07680645161290321,65
9000,0,0,1,1,0,0,24.34,26,0.07745,1.2400000000000009,0.5550000000000002,0.39999999999999997,0.07745,0.19275238095238093,85
9001,1,1,0,0,0,0,110.1,168,0.018133734939759037,0.48000000000000015,0.7850000000000004,0.08600000000000001,0.018133734939759037,0.04538895705521473,55
9002,0,0,1,1,0,0,24.47,28,0.07815384615384616,0.38000000000000006,1.2300000000000009,0.3974,0.07815384615384616,0.20006086956521738,5
9003,1,1,0,0,0,0,283.5,538,0.007044029850746268,0.8100000000000005,0.6400000000000003,0.0394,0.007044029850746268,0.017575234521575982,95
9004,1,1,0,0,0,0,122.8,157,0.01560774193548387,1.0100000000000007,0.38000000000000006,0.10160000000000001,0.01560774193548387,0.038685526315789476,65
9005,0,0,1,1,0,0,27.64,33,0.06827096774193547,1.0500000000000007,0.5500000000000003,0.3406,0.06827096774193547,0.1701142857142857,85
9006,1,1,0,0,0,0,167.9,233,0.011780086580086582,1.0700000000000007,1.0000000000000007,0.0636,0.011780086580086582,0.029418421052631583,85
9007,1,1,0,0,0,0,189.1,339,0.010544213649851631,0.9000000000000006,1.2550000000000008,0.0598,0.010544213649851631,0.026328143712574855,95
9008,1,1,0,0,0,0,90.6,126,0.02214032258064516,0.39000000000000007,1.0750000000000006,0.10540000000000001,0.02214032258064516,0.055442975206611574,45
9009,1,1,0,0,0,0,14.12,19,0.1409294117647059,2.1600000000000015,1.2050000000000007,0.733,0.1409294117647059,0.3520428571428571,15
9010,0,0,1,1,0,0,190.5,310,0.010405194805194806,0.4300000000000001,0.6800000000000004,0.064,0.010405194805194806,0.02586491803278689,65
9011,0,0,1,1,0,0,25.66,45,0.07448837209302327,1.340000000000001,0.8100000000000005,0.3638,0.07448837209302327,0.18503999999999998,55
9012,0,0,1,1,0,0,49.78,75,0.039863013698630136,0.4100000000000001,0.5600000000000003,0.19240000000000002,0.039863013698630136,0.09972,25
9013,0,0,1,1,0,0,73.1,108,0.02661509433962264,0.6000000000000003,0.8400000000000005,0.12560000000000002,0.02661509433962264,0.06651456310679611,95
9014,1,1,0,0,0,0,359.0,542,0.005564814814814815,0.32,0.8100000000000005,0.0358,0.005564814814814815,0.013855865921787709,95
9015,1,1,0,0,0,0,49.06,80,0.04013846153846153,0.5100000000000002,0.34,0.21180000000000002,0.04013846153846153,0.10019466666666667,25
9016,1,1,0,0,0,0,33.97,52,0.059032,0.7400000000000004,0.48500000000000015,0.27599999999999997,0.059032,0.14700851063829787,25
9017,1,1,0,0,0,0,135.0,236,0.014816239316239316,0.47000000000000014,1.3950000000000011,0.0718,0.014816239316239316,0.03701818181818182,45
9018,1,1,0,0,0,0,25.11,30,0.07974999999999999,1.280000000000001,0.9450000000000005,0.3956,0.07974999999999999,0.19967200000000002,25
9019,0,0,1,1,0,0,84.75,151,0.022887248322147648,0.5900000000000003,1.0150000000000006,0.1264,0.022887248322147648,0.056958904109589044,95
9020,0,0,1,1,0,0,12.2,13,0.14463636363636362,1.440000000000001,1.0000000000000007,0.7415999999999999,0.14463636363636362,0.377425,35
9021,1,1,0,0,0,0,28.67,37,0.06657714285714285,0.7100000000000004,0.7950000000000004,0.3332,0.06657714285714285,0.16655,15
9022,0,0,1,1,0,0,10.87,18,0.1816875,1.390000000000001,0.9600000000000006,0.753,0.1816875,0.4793076923076923,65
9023,1,1,0,0,0,0,42.5,51,0.04611836734693876,1.8800000000000014,1.2650000000000008,0.2298,0.04611836734693876,0.11533043478260868,65
9024,0,0,1,1,0,0,37.25,42,0.050624999999999996,1.0800000000000007,0.6850000000000003,0.25379999999999997,0.050624999999999996,0.12635135135135134,75
9025,0,0,1,1,0,0,24.77,48,0.07744347826086957,1.1300000000000008,0.5200000000000002,0.364,0.07744347826086957,0.1944372093023256,55
9026,1,1,0,0,0,0,85.2,161,0.023504402515723267,0.7700000000000005,1.2950000000000008,0.1154,0.023504402515723267,0.058789743589743586,85
9027,0,0,1,1,0,0,25.53,34,0.07365625,1.0500000000000007,1.370000000000001,0.3538,0.07365625,0.1845103448275862,45
